ReportId,SectionId,SectionName,WorkspaceId
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","1472d70c-d913-448d-b1f2-62168f1d5c16","tooltip 2","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","9504205f-a203-405f-b89d-9ea3607d3551","Email comparison","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"c4757435-a914-4a65-af1a-a175bcaafe8a","2501b733-cf27-4e63-840c-c87af32220ba","Shadow Evals","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"bda22592-3cbd-4a38-a8d6-71693e78c67f","aaf3c787-16cf-43a1-8c5d-7b16d7c22f6d","Knowledge harvesting","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a560341d-8b5f-4ca8-8cbf-e3eedbdcac33","669e859d-a6c3-46fe-a2c4-17ff4cb5c93e","AI vs Human Agents","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"8a665184-0cd0-4dac-8cae-2774c4cf81ae","852f9a61-8d81-4b52-9a51-7a5112e542bf","Blocked Content Dashboard","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"d15c99aa-374c-45e0-a871-57117b579b02","8cce98ee-30f2-451a-8cba-2288271c7c58","Knowledge Agent","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","208808c6-5ca3-46e8-9ae7-235ead6829ab","tooltip 2","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","27a19cd1-23df-4d57-8148-018bec98959c","Email comparison","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","109914d7-b60f-43a5-b36e-a02133ae7d86","Tooltip 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"70ecec85-fdcc-4872-a275-7f3141f239e0","cb40d835-c7d2-402e-9f12-93a3f41ed11f","KPI Details","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a53af7fa-1f35-45ad-aa96-0dab3fb166d7","365e9029-84a2-4b4b-9bb8-278fc5d8897d","Thumbs up/down Metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a53af7fa-1f35-45ad-aa96-0dab3fb166d7","8445c911-d856-4fd4-b1d6-ea515f1029b9","Duplicate of KPI ScoreCard","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"2d12187b-f426-4d2b-93bd-623c4123e7ed","1d9db802-db0f-4922-9854-f16c1017e382","Narrative","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"c24c6f74-11ad-4f2a-b6ab-ca5a63ad27a9","8bd1858b-25bd-42e0-8303-f3afee37dbd6","DTP_New","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e3925099-65f3-4972-844a-819ed070701c","1c207e7d-ede0-43fd-8258-988d436fdd04","Historical (DTC)","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"a882e820-db14-4af6-8d3f-ebdf891dbf15","c2ef7e5b-d950-4a18-9528-95417486db0e","Xbox - device repair","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"c3c96a23-40de-47e6-8172-44700ed0ba1b","6dd6dc08-1527-477c-a54f-ec7ded6597d6","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e3925099-65f3-4972-844a-819ed070701c","c0a2604f-fa7f-4c33-ae0e-9e3def1dc5cb","Average Handle Time (AHT)","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e3925099-65f3-4972-844a-819ed070701c","2211ef78-8cb6-40e9-9b9d-cea483f59b1d","ScorecardDrillDown","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e3925099-65f3-4972-844a-819ed070701c","ab6b3982-4b8a-4b03-a07c-3e8986e3040d","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e3925099-65f3-4972-844a-819ed070701c","3598f898-bfe0-457a-9b36-867a02125102","Collab Case Analysis","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"937251d4-b5ac-4a5c-943a-5fb1b17eb35d","6096e46b-e1c1-462b-88a5-67b01a5120db","ToolTip1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"937251d4-b5ac-4a5c-943a-5fb1b17eb35d","e9f2c0c9-299e-480f-97ba-96eaef22311e","Scorecard","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"f54dac9b-8ef5-465d-95e7-fce20bb78bf4","ceffb1fd-754a-4c8c-9344-d012eb09ec33","CopilotInsights","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"f54dac9b-8ef5-465d-95e7-fce20bb78bf4","125c9259-5390-41a9-b0a5-bfae6e27d1d1","Average Handle Time (AHT)","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"e8028d04-fa5b-462a-a09f-3031743bd290","83372160-99cf-4c82-be4f-6f6dc751160a","Page 6","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"f54dac9b-8ef5-465d-95e7-fce20bb78bf4","6faedf10-35f2-431f-8f72-1e346e0d8fd9","Thumbs up/down Metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"72785364-953b-4955-859d-78d58cfc48c9","2f171b57-d96a-4ab0-a490-cbe1a76722ea","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"8a1864fd-52c4-4839-9db4-9417b4e9ed03","42fad624-596d-4a98-ad86-ed3445730427","CopilotHub","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"420eaab0-b010-41ae-8a54-9627cf69589d","e8424265-1913-45e1-a4a3-35fbe6cb6b49","BizChat/CMET","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"6ab2576c-07ca-40a1-9ce8-4ad55a2f0e68","66a44be3-170a-4db5-8742-7e6ab53f06b2","Executive View 2","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"6ab2576c-07ca-40a1-9ce8-4ad55a2f0e68","f494f876-f6aa-4b04-9a36-0b57b91e79a5","Success Metrics backup","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","dcd4386a-fd94-4773-86d6-84fd7928e565","Agent performance metrics","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"bda22592-3cbd-4a38-a8d6-71693e78c67f","6a571827-c89b-46b6-b5a6-1cd43e8adafa","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","6ae4cc1e-54e4-4a6e-942c-171cd10ddab1","Page 1","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
"ea861f5c-d3c7-472a-9f97-d165f8ce3a7a","30346002-78ea-43b7-8865-204ef79e21f6","Case Flow","7e0b9c30-bcdd-4d21-9b8c-3aa92f9712de"
